Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
00:10:00,7.585673E-02,4.291484E+03,7.585673E-02,0.000000E+00,0.000000E+00,7.585673E-02,1.327768E+03,2.541109E-01,2.731747E+03,4.086251E+03,1.943624E-01,5.851274E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.006534E+03,1.916913E-01,2.060283E+03,3.212457E+03,1.185437E-01,3.532674E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,5.970892E+02,1.159423E-01,1.247015E+03,1.941921E+03,1.915035E-01,5.797002E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.006534E+03,1.893511E-01,2.034208E+03,3.183064E+03,1.195666E-01,3.552093E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,5.970892E+02,1.277282E-01,1.378336E+03,2.086782E+03
00:20:00,7.585673E-02,4.291484E+03,7.585673E-02,0.000000E+00,0.000000E+00,7.585673E-02,1.334857E+03,2.534800E-01,2.717627E+03,4.071586E+03,1.943628E-01,5.851282E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.011908E+03,1.902996E-01,2.039402E+03,3.189772E+03,1.185439E-01,3.532679E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.002770E+02,1.150415E-01,1.233790E+03,1.927505E+03,1.915039E-01,5.797010E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.011908E+03,1.879711E-01,2.013458E+03,3.160517E+03,1.195669E-01,3.552098E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.002770E+02,1.263519E-01,1.359814E+03,2.066729E+03
00:30:00,7.585673E-02,4.291484E+03,7.585673E-02,0.000000E+00,0.000000E+00,7.585673E-02,1.341946E+03,2.528705E-01,2.703747E+03,4.057167E+03,1.943632E-01,5.851288E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.017282E+03,1.889475E-01,2.018963E+03,3.167549E+03,1.185442E-01,3.532683E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.034649E+02,1.141665E-01,1.220852E+03,1.913389E+03,1.915043E-01,5.797016E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.017282E+03,1.866344E-01,1.993191E+03,3.138478E+03,1.195671E-01,3.552103E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.034649E+02,1.250321E-01,1.341921E+03,2.047336E+03
00:40:00,7.585673E-02,4.291484E+03,7.585673E-02,0.000000E+00,0.000000E+00,7.585673E-02,1.349035E+03,2.522807E-01,2.690086E+03,4.042976E+03,1.943635E-01,5.851295E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.022656E+03,1.876331E-01,1.998944E+03,3.145768E+03,1.185444E-01,3.532688E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.066527E+02,1.133159E-01,1.208188E+03,1.899562E+03,1.915046E-01,5.797023E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.022656E+03,1.853389E-01,1.973382E+03,3.116922E+03,1.195674E-01,3.552107E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.066527E+02,1.237647E-01,1.324611E+03,2.028558E+03
00:50:00,7.585673E-02,4.291484E+03,7.585673E-02,0.000000E+00,0.000000E+00,7.585673E-02,1.356124E+03,2.517093E-01,2.676629E+03,4.028995E+03,1.943639E-01,5.851301E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.028030E+03,1.863549E-01,1.979328E+03,3.124418E+03,1.185446E-01,3.532692E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.098406E+02,1.124890E-01,1.195786E+03,1.886016E+03,1.915049E-01,5.797029E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.028030E+03,1.840823E-01,1.954007E+03,3.095830E+03,1.195676E-01,3.552112E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.098406E+02,1.225462E-01,1.307846E+03,2.010355E+03
01:00:00,7.585673E-02,4.291484E+03,7.585673E-02,0.000000E+00,0.000000E+00,7.585673E-02,1.363213E+03,2.511547E-01,2.663361E+03,4.015207E+03,1.943642E-01,5.851307E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.033404E+03,1.851112E-01,1.960098E+03,3.103482E+03,1.185449E-01,3.532696E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.130284E+02,1.116846E-01,1.183635E+03,1.872740E+03,1.915053E-01,5.797035E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.033404E+03,1.828627E-01,1.935045E+03,3.075183E+03,1.195678E-01,3.552116E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.130284E+02,1.213732E-01,1.291588E+03,1.992693E+03
01:10:00,7.585673E-02,4.291484E+03,7.585673E-02,0.000000E+00,0.000000E+00,7.585673E-02,1.367939E+03,2.506159E-01,2.652631E+03,4.004008E+03,1.943645E-01,5.851313E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.036986E+03,1.839099E-01,1.943130E+03,3.084908E+03,1.185451E-01,3.532700E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.151537E+02,1.109073E-01,1.172850E+03,1.860891E+03,1.915056E-01,5.797041E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.036986E+03,1.816873E-01,1.918365E+03,3.056919E+03,1.195680E-01,3.552119E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.151537E+02,1.202484E-01,1.276931E+03,1.976702E+03
01:20:00,7.585673E-02,4.291484E+03,7.585673E-02,0.000000E+00,0.000000E+00,7.585673E-02,1.372665E+03,2.500918E-01,2.642066E+03,3.992982E+03,1.943648E-01,5.851318E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.040569E+03,1.827499E-01,1.926622E+03,3.066834E+03,1.185453E-01,3.532704E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.172789E+02,1.101566E-01,1.162359E+03,1.849363E+03,1.915058E-01,5.797046E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.040569E+03,1.805546E-01,1.902161E+03,3.039173E+03,1.195682E-01,3.552123E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.172789E+02,1.191695E-01,1.262783E+03,1.961256E+03
01:30:00,7.585673E-02,4.291484E+03,7.585673E-02,0.000000E+00,0.000000E+00,7.585673E-02,1.377391E+03,2.495819E-01,2.631657E+03,3.982117E+03,1.943650E-01,5.851324E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.044152E+03,1.816303E-01,1.910565E+03,3.049243E+03,1.185454E-01,3.532707E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.194042E+02,1.094318E-01,1.152158E+03,1.838144E+03,1.915061E-01,5.797052E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.044152E+03,1.794636E-01,1.886423E+03,3.021926E+03,1.195684E-01,3.552127E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.194042E+02,1.181341E-01,1.249122E+03,1.946324E+03
01:40:00,7.585673E-02,4.291484E+03,7.585673E-02,0.000000E+00,0.000000E+00,7.585673E-02,1.382117E+03,2.490853E-01,2.621397E+03,3.971408E+03,1.943653E-01,5.851329E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.047734E+03,1.805506E-01,1.894952E+03,3.032132E+03,1.185456E-01,3.532711E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.215294E+02,1.087326E-01,1.142242E+03,1.827233E+03,1.915064E-01,5.797057E+03,5.750432E-02,0.000000E+00,0.000000E+00,5.750432E-02,1.047734E+03,1.784135E-01,1.871140E+03,3.005173E+03,1.195686E-01,3.552130E+03,3.411230E-02,0.000000E+00,0.000000E+00,3.411230E-02,6.215294E+02,1.171405E-01,1.235926E+03,1.931888E+03
