Time,CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
04:10:00,1.015970E+03,2.291516E+03,5.274383E-02,2.024769E-01,3.120284E+03,1.582286E+03,1.619737E-01,1.398167E-01,1.903116E+03,9.474292E+02,9.878977E-02,8.371863E-02,3.074388E+03,1.566774E+03,1.595913E-01,1.384461E-01,1.919538E+03,9.975728E+02,9.964223E-02,8.814929E-02
04:20:00,1.015971E+03,2.288357E+03,5.274387E-02,2.021978E-01,3.120287E+03,1.575797E+03,1.619738E-01,1.392433E-01,1.903118E+03,9.432388E+02,9.878986E-02,8.334837E-02,3.074391E+03,1.560593E+03,1.595914E-01,1.379000E-01,1.919540E+03,9.920179E+02,9.964232E-02,8.765846E-02
04:30:00,1.015972E+03,2.285264E+03,5.274392E-02,2.019246E-01,3.120289E+03,1.569511E+03,1.619740E-01,1.386879E-01,1.903120E+03,9.391799E+02,9.878995E-02,8.298973E-02,3.074394E+03,1.554612E+03,1.595915E-01,1.373715E-01,1.919542E+03,9.866452E+02,9.964241E-02,8.718373E-02
04:40:00,1.015973E+03,2.282238E+03,5.274396E-02,2.016572E-01,3.120292E+03,1.563426E+03,1.619741E-01,1.381503E-01,1.903121E+03,9.352511E+02,9.879003E-02,8.264258E-02,3.074396E+03,1.548829E+03,1.595917E-01,1.368605E-01,1.919543E+03,9.814511E+02,9.964250E-02,8.672478E-02
04:50:00,1.015974E+03,2.279276E+03,5.274400E-02,2.013955E-01,3.120294E+03,1.557543E+03,1.619742E-01,1.376304E-01,1.903123E+03,9.314511E+02,9.879012E-02,8.230681E-02,3.074399E+03,1.543242E+03,1.595918E-01,1.363669E-01,1.919545E+03,9.764319E+02,9.964258E-02,8.628128E-02
05:00:00,1.015974E+03,2.276402E+03,5.274405E-02,2.011415E-01,3.120297E+03,1.553184E+03,1.619744E-01,1.372453E-01,1.903125E+03,9.298955E+02,9.879020E-02,8.216937E-02,3.074401E+03,1.540304E+03,1.595919E-01,1.361073E-01,1.919547E+03,9.723002E+02,9.964266E-02,8.591621E-02
05:10:00,1.015975E+03,2.273726E+03,5.274409E-02,2.009051E-01,3.120299E+03,1.550837E+03,1.619745E-01,1.370380E-01,1.903126E+03,9.348828E+02,9.879028E-02,8.261012E-02,3.074403E+03,1.543756E+03,1.595920E-01,1.364123E-01,1.919548E+03,9.693405E+02,9.964274E-02,8.565471E-02
05:20:00,1.015976E+03,2.271532E+03,5.274413E-02,2.007113E-01,3.120301E+03,1.551161E+03,1.619746E-01,1.370667E-01,1.903128E+03,9.533929E+02,9.879036E-02,8.424592E-02,3.074405E+03,1.556748E+03,1.595921E-01,1.375606E-01,1.919550E+03,9.679215E+02,9.964282E-02,8.552937E-02
05:30:00,1.015977E+03,2.270228E+03,5.274417E-02,2.005961E-01,3.120304E+03,1.554552E+03,1.619747E-01,1.373664E-01,1.903129E+03,9.873780E+02,9.879043E-02,8.724934E-02,3.074408E+03,1.578816E+03,1.595923E-01,1.395109E-01,1.919551E+03,9.682688E+02,9.964290E-02,8.556013E-02
05:40:00,1.015977E+03,2.270200E+03,5.274420E-02,2.005937E-01,3.120306E+03,1.561429E+03,1.619748E-01,1.379742E-01,1.903130E+03,1.037263E+03,9.879051E-02,9.165802E-02,3.074410E+03,1.609399E+03,1.595924E-01,1.422137E-01,1.919553E+03,9.706075E+02,9.964297E-02,8.576686E-02
05:50:00,1.015978E+03,2.271602E+03,5.274424E-02,2.007167E-01,3.120308E+03,1.569758E+03,1.619749E-01,1.387095E-01,1.903132E+03,1.107008E+03,9.879058E-02,9.782101E-02,3.074412E+03,1.648423E+03,1.595925E-01,1.456614E-01,1.919554E+03,9.751824E+02,9.964304E-02,8.617071E-02
06:00:00,1.015979E+03,2.274835E+03,5.274428E-02,2.010007E-01,3.120310E+03,1.579848E+03,1.619750E-01,1.395995E-01,1.903133E+03,1.192522E+03,9.879065E-02,1.053766E-01,3.074414E+03,1.692549E+03,1.595926E-01,1.495590E-01,1.919555E+03,9.797448E+02,9.964311E-02,8.657293E-02
06:10:00,1.015980E+03,2.279905E+03,5.274431E-02,2.014464E-01,3.120312E+03,1.592296E+03,1.619751E-01,1.406974E-01,1.903135E+03,1.291670E+03,9.879072E-02,1.141363E-01,3.074416E+03,1.734006E+03,1.595927E-01,1.532201E-01,1.919557E+03,9.852869E+02,9.964318E-02,8.706135E-02
06:20:00,1.015980E+03,2.286747E+03,5.274435E-02,2.020484E-01,3.120314E+03,1.607025E+03,1.619752E-01,1.419964E-01,1.903136E+03,1.398227E+03,9.879079E-02,1.235501E-01,3.074418E+03,1.770676E+03,1.595928E-01,1.564576E-01,1.919558E+03,9.918104E+02,9.964325E-02,8.763631E-02
06:30:00,1.015981E+03,2.295002E+03,5.274438E-02,2.027753E-01,3.120316E+03,1.621271E+03,1.619753E-01,1.432528E-01,1.903137E+03,1.510158E+03,9.879085E-02,1.334383E-01,3.074420E+03,1.801267E+03,1.595929E-01,1.591579E-01,1.919559E+03,9.989614E+02,9.964331E-02,8.826668E-02
06:40:00,1.015982E+03,2.304296E+03,5.274442E-02,2.035939E-01,3.120317E+03,1.636686E+03,1.619754E-01,1.446123E-01,1.903138E+03,1.626859E+03,9.879091E-02,1.437476E-01,3.074421E+03,1.824035E+03,1.595930E-01,1.611668E-01,1.919560E+03,1.006738E+03,9.964337E-02,8.895228E-02
06:50:00,1.015982E+03,2.314421E+03,5.274445E-02,2.044868E-01,3.120319E+03,1.655881E+03,1.619755E-01,1.463067E-01,1.903139E+03,1.743915E+03,9.879097E-02,1.540885E-01,3.074423E+03,1.837933E+03,1.595931E-01,1.623927E-01,1.919562E+03,1.014999E+03,9.964344E-02,8.968121E-02
07:00:00,1.015983E+03,2.324814E+03,5.274448E-02,2.054039E-01,3.120321E+03,1.678587E+03,1.619756E-01,1.483119E-01,1.903141E+03,1.864919E+03,9.879103E-02,1.647786E-01,3.074425E+03,1.844676E+03,1.595931E-01,1.629870E-01,1.919563E+03,1.025967E+03,9.964349E-02,9.064962E-02
07:10:00,1.015983E+03,2.335296E+03,5.274451E-02,2.063293E-01,3.036986E+03,1.707460E+03,1.576497E-01,1.508622E-01,1.847584E+03,1.988747E+03,9.590712E-02,1.757184E-01,2.991090E+03,1.851936E+03,1.552672E-01,1.636275E-01,1.864006E+03,1.041087E+03,9.675958E-02,9.198512E-02
07:20:00,1.015984E+03,2.345450E+03,5.274454E-02,2.072259E-01,2.953571E+03,1.735032E+03,1.533200E-01,1.532976E-01,1.791971E+03,2.110555E+03,9.302051E-02,1.864793E-01,2.907674E+03,1.856301E+03,1.509374E-01,1.640123E-01,1.808394E+03,1.057027E+03,9.387300E-02,9.339302E-02
07:30:00,1.015984E+03,2.355147E+03,5.274456E-02,2.080821E-01,2.870159E+03,1.765755E+03,1.489905E-01,1.560115E-01,1.736363E+03,2.229125E+03,9.013421E-02,1.969545E-01,2.824262E+03,1.861890E+03,1.466080E-01,1.645053E-01,1.752785E+03,1.074051E+03,9.098670E-02,9.489682E-02
07:40:00,1.015984E+03,2.364281E+03,5.274456E-02,2.088884E-01,2.786703E+03,1.797943E+03,1.446589E-01,1.588547E-01,1.680726E+03,2.342236E+03,8.724656E-02,2.069469E-01,2.740807E+03,1.871717E+03,1.422764E-01,1.653727E-01,1.697148E+03,1.091985E+03,8.809904E-02,9.648093E-02
07:50:00,1.015984E+03,2.373097E+03,5.274452E-02,2.096666E-01,2.703216E+03,1.831170E+03,1.403259E-01,1.617896E-01,1.625069E+03,2.449048E+03,8.435797E-02,2.163825E-01,2.657321E+03,1.887234E+03,1.379435E-01,1.667427E-01,1.641491E+03,1.110859E+03,8.521044E-02,9.814795E-02
08:00:00,1.015982E+03,2.381941E+03,5.274444E-02,2.104475E-01,2.619701E+03,1.864123E+03,1.359916E-01,1.647005E-01,1.569394E+03,2.546835E+03,8.146857E-02,2.250208E-01,2.573809E+03,1.907782E+03,1.336093E-01,1.685575E-01,1.585816E+03,1.130065E+03,8.232103E-02,9.984450E-02
08:10:00,1.015979E+03,2.391078E+03,5.274430E-02,2.112545E-01,2.619500E+03,1.893134E+03,1.359822E-01,1.672631E-01,1.569263E+03,2.633349E+03,8.146244E-02,2.326634E-01,2.573610E+03,1.929884E+03,1.336000E-01,1.705097E-01,1.585684E+03,1.146967E+03,8.231488E-02,1.013375E-01
08:20:00,1.015975E+03,2.400870E+03,5.274409E-02,2.121196E-01,2.619358E+03,1.925078E+03,1.359757E-01,1.700852E-01,1.569174E+03,2.711400E+03,8.145838E-02,2.395585E-01,2.573471E+03,1.955993E+03,1.335936E-01,1.728163E-01,1.585594E+03,1.162988E+03,8.231077E-02,1.027527E-01
08:30:00,1.015970E+03,2.411514E+03,5.274382E-02,2.130598E-01,2.619196E+03,1.957806E+03,1.359681E-01,1.729763E-01,1.569070E+03,2.780759E+03,8.145346E-02,2.456854E-01,2.573312E+03,1.983776E+03,1.335861E-01,1.752705E-01,1.585489E+03,1.179141E+03,8.230583E-02,1.041796E-01
08:40:00,1.015964E+03,2.423201E+03,5.274350E-02,2.140923E-01,2.619062E+03,1.990863E+03,1.359618E-01,1.758966E-01,1.568983E+03,2.842234E+03,8.144940E-02,2.511161E-01,2.573179E+03,2.012543E+03,1.335799E-01,1.778118E-01,1.585402E+03,1.195652E+03,8.230175E-02,1.056382E-01
08:50:00,1.015957E+03,2.435835E+03,5.274313E-02,2.152088E-01,2.618946E+03,2.023716E+03,1.359563E-01,1.787993E-01,1.568908E+03,2.895589E+03,8.144584E-02,2.558299E-01,2.573064E+03,2.041989E+03,1.335744E-01,1.804135E-01,1.585327E+03,1.212464E+03,8.229819E-02,1.071236E-01
09:00:00,1.015949E+03,2.449219E+03,5.274274E-02,2.163915E-01,2.618845E+03,2.057199E+03,1.359515E-01,1.817577E-01,1.568843E+03,2.940338E+03,8.144270E-02,2.597836E-01,2.572963E+03,2.071901E+03,1.335696E-01,1.830565E-01,1.585261E+03,1.229520E+03,8.229504E-02,1.086306E-01
09:10:00,1.015941E+03,2.463163E+03,5.274233E-02,2.176236E-01,2.618756E+03,2.091350E+03,1.359472E-01,1.847750E-01,1.568785E+03,2.976023E+03,8.143992E-02,2.629364E-01,2.572875E+03,2.104690E+03,1.335653E-01,1.859534E-01,1.585203E+03,1.246629E+03,8.229226E-02,1.101422E-01
09:20:00,1.015933E+03,2.477615E+03,5.274192E-02,2.189007E-01,2.618678E+03,2.126472E+03,1.359434E-01,1.878783E-01,1.568734E+03,3.000166E+03,8.143745E-02,2.650696E-01,2.572797E+03,2.138381E+03,1.335616E-01,1.889303E-01,1.585153E+03,1.265395E+03,8.228980E-02,1.118003E-01
09:30:00,1.015925E+03,2.492383E+03,5.274150E-02,2.202055E-01,2.618610E+03,2.163427E+03,1.359401E-01,1.911434E-01,1.568689E+03,3.010331E+03,8.143527E-02,2.659677E-01,2.572729E+03,2.172361E+03,1.335582E-01,1.919326E-01,1.585108E+03,1.284625E+03,8.228761E-02,1.134993E-01
09:40:00,1.015917E+03,2.507398E+03,5.274109E-02,2.215321E-01,2.618550E+03,2.206312E+03,1.359372E-01,1.949323E-01,1.568650E+03,3.004657E+03,8.143334E-02,2.654663E-01,2.572669E+03,2.207673E+03,1.335553E-01,1.950525E-01,1.585069E+03,1.304724E+03,8.228568E-02,1.152752E-01
09:50:00,1.015910E+03,2.522556E+03,5.274069E-02,2.228711E-01,2.618498E+03,2.255497E+03,1.359346E-01,1.992777E-01,1.568615E+03,2.984110E+03,8.143162E-02,2.636506E-01,2.572616E+03,2.243160E+03,1.335527E-01,1.981875E-01,1.585034E+03,1.325075E+03,8.228397E-02,1.170730E-01
10:00:00,1.015902E+03,2.537869E+03,5.274031E-02,2.242240E-01,2.618451E+03,2.310540E+03,1.359323E-01,2.041408E-01,1.568585E+03,2.948891E+03,8.143010E-02,2.605387E-01,2.572569E+03,2.278622E+03,1.335504E-01,2.013206E-01,1.585003E+03,1.345573E+03,8.228246E-02,1.188840E-01
10:10:00,1.015895E+03,2.553254E+03,5.273994E-02,2.255835E-01,2.618410E+03,2.371489E+03,1.359303E-01,2.095260E-01,1.568557E+03,2.899133E+03,8.142876E-02,2.561427E-01,2.572528E+03,2.311171E+03,1.335484E-01,2.041966E-01,1.584976E+03,1.365929E+03,8.228111E-02,1.206826E-01
10:20:00,1.015889E+03,2.568566E+03,5.273959E-02,2.269364E-01,2.618374E+03,2.438352E+03,1.359285E-01,2.154336E-01,1.568533E+03,2.837408E+03,8.142756E-02,2.506891E-01,2.572492E+03,2.342513E+03,1.335465E-01,2.069657E-01,1.584952E+03,1.386203E+03,8.227992E-02,1.224739E-01
10:30:00,1.015882E+03,2.583873E+03,5.273926E-02,2.282894E-01,2.618342E+03,2.510424E+03,1.359269E-01,2.218020E-01,1.568512E+03,2.766744E+03,8.142649E-02,2.444463E-01,2.572459E+03,2.373110E+03,1.335449E-01,2.096695E-01,1.584931E+03,1.406366E+03,8.227886E-02,1.242556E-01
10:40:00,1.015876E+03,2.599029E+03,5.273895E-02,2.296292E-01,2.618314E+03,2.583609E+03,1.359254E-01,2.282690E-01,1.568493E+03,2.689860E+03,8.142553E-02,2.376540E-01,2.572431E+03,2.401710E+03,1.335435E-01,2.121971E-01,1.584912E+03,1.425694E+03,8.227791E-02,1.259638E-01
10:50:00,1.015870E+03,2.613939E+03,5.273865E-02,2.309470E-01,2.618288E+03,2.657714E+03,1.359242E-01,2.348169E-01,1.568476E+03,2.606942E+03,8.142468E-02,2.303285E-01,2.572405E+03,2.429275E+03,1.335422E-01,2.146330E-01,1.584895E+03,1.444616E+03,8.227706E-02,1.276358E-01
11:00:00,1.015865E+03,2.628619E+03,5.273837E-02,2.322444E-01,2.618266E+03,2.732140E+03,1.359230E-01,2.413931E-01,1.568461E+03,2.519448E+03,8.142391E-02,2.225984E-01,2.572382E+03,2.456011E+03,1.335410E-01,2.169955E-01,1.584880E+03,1.463185E+03,8.227629E-02,1.292767E-01
