Time,CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Tot Cool Cap [W]
00:10:00,7.456901E-02,2.236475E+03,2.361796E-01,2.356970E+03,3.628900E+03,7.456901E-02,5.889601E+03,7.456901E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.695393E+03,1.710440E-01,1.697422E+03,2.749985E+03,1.572949E-01,7.390263E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.005729E+03,1.015236E-01,1.007579E+03,1.638717E+03,9.675292E-02,4.483991E+03,3.353322E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.695393E+03,1.684508E-01,1.668469E+03,2.717196E+03,1.479362E-01,7.118551E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.005729E+03,1.172962E-01,1.183677E+03,1.834792E+03,9.765848E-02,4.510282E+03,3.353322E-02,0.000000E+00,0.000000E+00
00:20:00,7.456901E-02,2.244642E+03,2.355214E-01,2.341452E+03,3.612761E+03,7.456901E-02,5.889601E+03,7.456901E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.701584E+03,1.694735E-01,1.673697E+03,2.723974E+03,1.572954E-01,7.390275E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.009402E+03,1.005811E-01,9.933831E+02,1.623086E+03,9.675320E-02,4.483999E+03,3.353322E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.701584E+03,1.669828E-01,1.645888E+03,2.692484E+03,1.479366E-01,7.118563E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.009402E+03,1.156686E-01,1.161832E+03,1.811015E+03,9.765876E-02,4.510290E+03,3.353322E-02,0.000000E+00,0.000000E+00
00:30:00,7.456901E-02,2.252810E+03,2.348869E-01,2.326200E+03,3.596897E+03,7.456901E-02,5.889601E+03,7.456901E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.707776E+03,1.679515E-01,1.650513E+03,2.698531E+03,1.572958E-01,7.390287E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.013075E+03,9.966713E-02,9.795065E+02,1.607791E+03,9.675347E-02,4.484007E+03,3.353322E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.707776E+03,1.655681E-01,1.623901E+03,2.668404E+03,1.479370E-01,7.118575E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.013075E+03,1.141153E-01,1.140817E+03,1.788109E+03,9.765903E-02,4.510298E+03,3.353322E-02,0.000000E+00,0.000000E+00
00:40:00,7.456901E-02,2.260977E+03,2.342742E-01,2.311192E+03,3.581283E+03,7.456901E-02,5.889601E+03,7.456901E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.713967E+03,1.664757E-01,1.627844E+03,2.673630E+03,1.572961E-01,7.390298E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.016747E+03,9.878052E-02,9.659348E+02,1.592818E+03,9.675372E-02,4.484014E+03,3.353322E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.713967E+03,1.642036E-01,1.602476E+03,2.644921E+03,1.479374E-01,7.118586E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.016747E+03,1.126305E-01,1.120566E+03,1.766007E+03,9.765928E-02,4.510305E+03,3.353322E-02,0.000000E+00,0.000000E+00
00:50:00,7.456901E-02,2.269145E+03,2.336815E-01,2.296407E+03,3.565901E+03,7.456901E-02,5.889601E+03,7.456901E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.720159E+03,1.650439E-01,1.605667E+03,2.649255E+03,1.572965E-01,7.390308E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.020420E+03,9.792015E-02,9.526562E+02,1.578161E+03,9.675396E-02,4.484021E+03,3.353322E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.720159E+03,1.628867E-01,1.581581E+03,2.622009E+03,1.479378E-01,7.118597E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.020420E+03,1.112090E-01,1.101023E+03,1.744651E+03,9.765952E-02,4.510312E+03,3.353322E-02,0.000000E+00,0.000000E+00
01:00:00,7.456901E-02,2.277312E+03,2.331074E-01,2.281829E+03,3.550731E+03,7.456901E-02,5.889601E+03,7.456901E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.726350E+03,1.636543E-01,1.583961E+03,2.625386E+03,1.572968E-01,7.390318E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.024093E+03,9.708512E-02,9.396604E+02,1.563809E+03,9.675419E-02,4.484028E+03,3.353322E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.726350E+03,1.616150E-01,1.561192E+03,2.599645E+03,1.479381E-01,7.118607E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.024093E+03,1.098463E-01,1.082136E+03,1.723992E+03,9.765975E-02,4.510319E+03,3.353322E-02,0.000000E+00,0.000000E+00
01:10:00,7.456901E-02,2.282757E+03,2.325504E-01,2.270165E+03,3.538536E+03,7.456901E-02,5.889601E+03,7.456901E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.730478E+03,1.623153E-01,1.564884E+03,2.604265E+03,1.572972E-01,7.390328E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.026542E+03,9.628057E-02,9.282293E+02,1.551096E+03,9.675440E-02,4.484034E+03,3.353322E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.730478E+03,1.603954E-01,1.543448E+03,2.580046E+03,1.479384E-01,7.118616E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.026542E+03,1.085445E-01,1.065153E+03,1.705322E+03,9.765996E-02,4.510325E+03,3.353322E-02,0.000000E+00,0.000000E+00
01:20:00,7.456901E-02,2.288202E+03,2.320094E-01,2.258680E+03,3.526526E+03,7.456901E-02,5.889601E+03,7.456901E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.734606E+03,1.610254E-01,1.546355E+03,2.583742E+03,1.572975E-01,7.390337E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.028990E+03,9.550582E-02,9.171308E+02,1.538748E+03,9.675461E-02,4.484040E+03,3.353322E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.734606E+03,1.592262E-01,1.526265E+03,2.561066E+03,1.479387E-01,7.118625E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.028990E+03,1.072999E-01,1.048809E+03,1.687334E+03,9.766017E-02,4.510331E+03,3.353322E-02,0.000000E+00,0.000000E+00
01:30:00,7.456901E-02,2.293647E+03,2.314835E-01,2.247362E+03,3.514690E+03,7.456901E-02,5.889601E+03,7.456901E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.738733E+03,1.597836E-01,1.528363E+03,2.563800E+03,1.572978E-01,7.390345E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.031439E+03,9.476068E-02,9.063629E+02,1.526760E+03,9.675481E-02,4.484046E+03,3.353322E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.738733E+03,1.581065E-01,1.509637E+03,2.542690E+03,1.479390E-01,7.118634E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.031439E+03,1.061095E-01,1.033071E+03,1.669988E+03,9.766037E-02,4.510337E+03,3.353322E-02,0.000000E+00,0.000000E+00
01:40:00,7.456901E-02,2.299092E+03,2.309718E-01,2.236205E+03,3.503019E+03,7.456901E-02,5.889601E+03,7.456901E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.742861E+03,1.585892E-01,1.510900E+03,2.544435E+03,1.572980E-01,7.390354E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.033887E+03,9.404554E-02,8.959298E+02,1.515142E+03,9.675500E-02,4.484051E+03,3.353322E-02,0.000000E+00,0.000000E+00,5.652814E-02,1.742861E+03,1.570381E-01,1.493580E+03,2.524949E+03,1.479393E-01,7.118642E+03,5.652814E-02,0.000000E+00,0.000000E+00,3.353322E-02,1.033887E+03,1.049708E-01,1.017909E+03,1.653257E+03,9.766056E-02,4.510343E+03,3.353322E-02,0.000000E+00,0.000000E+00
