Time,CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Tot Cool Cap [W]
00:10:00,7.780647E-02,1.748283E+03,2.862263E-01,3.488891E+03,5.649183E+03,7.780647E-02,3.229020E+03,7.780647E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.325312E+03,2.407062E-01,2.909570E+03,4.789243E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.861922E+02,1.470560E-01,1.773612E+03,2.908773E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.325312E+03,2.403349E-01,2.905425E+03,4.784301E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.861922E+02,1.564512E-01,1.878505E+03,3.022046E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00
00:20:00,7.780647E-02,1.753522E+03,2.856112E-01,3.476784E+03,5.636626E+03,7.780647E-02,3.229020E+03,7.780647E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.329283E+03,2.394546E-01,2.891625E+03,4.770058E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.885478E+02,1.462223E-01,1.761949E+03,2.896273E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.329283E+03,2.389914E-01,2.886454E+03,4.764014E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.885478E+02,1.551543E-01,1.861670E+03,3.004044E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00
00:30:00,7.780647E-02,1.758760E+03,2.850173E-01,3.464915E+03,5.624312E+03,7.780647E-02,3.229020E+03,7.780647E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.333254E+03,2.382411E-01,2.874106E+03,4.751317E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.909035E+02,1.454142E-01,1.750571E+03,2.884071E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.333254E+03,2.376944E-01,2.868004E+03,4.744272E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.909035E+02,1.539123E-01,1.845448E+03,2.986684E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00
00:40:00,7.780647E-02,1.763999E+03,2.844429E-01,3.453263E+03,5.612223E+03,7.780647E-02,3.229020E+03,7.780647E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.337225E+03,2.370637E-01,2.856990E+03,4.732998E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.932592E+02,1.446304E-01,1.739464E+03,2.872154E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.337225E+03,2.364414E-01,2.850043E+03,4.725046E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.932592E+02,1.527212E-01,1.829795E+03,2.969921E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00
00:50:00,7.780647E-02,1.769237E+03,2.838866E-01,3.441814E+03,5.600342E+03,7.780647E-02,3.229020E+03,7.780647E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.341196E+03,2.359205E-01,2.840256E+03,4.715084E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.956148E+02,1.438696E-01,1.728616E+03,2.860510E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.341196E+03,2.352299E-01,2.832546E+03,4.706312E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.956148E+02,1.515776E-01,1.814671E+03,2.953718E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00
01:00:00,7.780647E-02,1.774475E+03,2.833471E-01,3.430551E+03,5.588654E+03,7.780647E-02,3.229020E+03,7.780647E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.345167E+03,2.348100E-01,2.823886E+03,4.697561E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.979705E+02,1.431308E-01,1.718012E+03,2.849130E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.345167E+03,2.340578E-01,2.815489E+03,4.688049E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.979705E+02,1.504784E-01,1.800044E+03,2.938043E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00
01:10:00,7.780647E-02,1.777968E+03,2.828232E-01,3.421210E+03,5.578930E+03,7.780647E-02,3.229020E+03,7.780647E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.347815E+03,2.337375E-01,2.809265E+03,4.681866E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.995409E+02,1.424172E-01,1.708474E+03,2.838866E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.347815E+03,2.329290E-01,2.800239E+03,4.671676E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,7.995409E+02,1.494249E-01,1.786712E+03,2.923725E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00
01:20:00,7.780647E-02,1.781460E+03,2.823140E-01,3.412033E+03,5.569375E+03,7.780647E-02,3.229020E+03,7.780647E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.350462E+03,2.327018E-01,2.795055E+03,4.666610E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,8.011114E+02,1.417279E-01,1.699208E+03,2.828891E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.350462E+03,2.318418E-01,2.785455E+03,4.655797E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,8.011114E+02,1.484147E-01,1.773863E+03,2.909917E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00
01:30:00,7.780647E-02,1.784952E+03,2.818188E-01,3.403011E+03,5.559981E+03,7.780647E-02,3.229020E+03,7.780647E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.353109E+03,2.317022E-01,2.781248E+03,4.651773E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,8.026818E+02,1.410623E-01,1.690207E+03,2.819192E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.353109E+03,2.307950E-01,2.771120E+03,4.640391E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,8.026818E+02,1.474459E-01,1.761476E+03,2.896593E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00
01:40:00,7.780647E-02,1.788444E+03,2.813368E-01,3.394137E+03,5.550740E+03,7.780647E-02,3.229020E+03,7.780647E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.355757E+03,2.307380E-01,2.767836E+03,4.637354E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,8.042522E+02,1.404200E-01,1.681466E+03,2.809768E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00,5.898234E-02,1.355757E+03,2.297874E-01,2.757223E+03,4.625447E+03,5.898234E-02,2.447806E+03,5.898234E-02,0.000000E+00,0.000000E+00,3.498908E-02,8.042522E+02,1.465166E-01,1.749531E+03,2.883736E+03,3.498908E-02,1.452070E+03,3.498908E-02,0.000000E+00,0.000000E+00
