Time,CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Tot Cool Cap [W]
01:50:00,7.777879E-02,1.961629E+03,2.601244E-01,2.983387E+03,4.587363E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.487042E+03,2.050875E-01,2.349680E+03,3.711551E+03,1.102210E-01,5.078597E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.821322E+02,1.239499E-01,1.419416E+03,2.239579E+03,6.801909E-02,3.089182E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.487042E+03,2.034050E-01,2.330895E+03,3.690949E+03,1.038698E-01,4.894208E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.821322E+02,1.310997E-01,1.499241E+03,2.327152E+03,6.860334E-02,3.106144E+03,3.497664E-02,0.000000E+00,0.000000E+00
02:00:00,7.777879E-02,1.967048E+03,2.596503E-01,2.972676E+03,4.576204E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.491149E+03,2.040119E-01,2.333563E+03,3.694203E+03,1.102212E-01,5.078603E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.845690E+02,1.232493E-01,1.409157E+03,2.228503E+03,6.801923E-02,3.089186E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.491149E+03,2.023991E-01,2.315557E+03,3.674451E+03,1.038700E-01,4.894214E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.845690E+02,1.301718E-01,1.486444E+03,2.313367E+03,6.860347E-02,3.106148E+03,3.497664E-02,0.000000E+00,0.000000E+00
02:10:00,7.777879E-02,1.971112E+03,2.591872E-01,2.963441E+03,4.566556E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.494230E+03,2.029683E-01,2.318831E+03,3.678291E+03,1.102214E-01,5.078609E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.863966E+02,1.225697E-01,1.399742E+03,2.218303E+03,6.801936E-02,3.089190E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.494230E+03,2.014242E-01,2.301591E+03,3.659377E+03,1.038702E-01,4.894220E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.863966E+02,1.292750E-01,1.474604E+03,2.300578E+03,6.860360E-02,3.106152E+03,3.497664E-02,0.000000E+00,0.000000E+00
02:20:00,7.777879E-02,1.975176E+03,2.587348E-01,2.954326E+03,4.557033E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.497311E+03,2.019563E-01,2.304452E+03,3.662752E+03,1.102216E-01,5.078614E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.882243E+02,1.219107E-01,1.390557E+03,2.208347E+03,6.801948E-02,3.089194E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.497311E+03,2.004797E-01,2.287966E+03,3.644662E+03,1.038704E-01,4.894226E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.882243E+02,1.284085E-01,1.463102E+03,2.288144E+03,6.860372E-02,3.106156E+03,3.497664E-02,0.000000E+00,0.000000E+00
02:30:00,7.777879E-02,1.979240E+03,2.582930E-01,2.945329E+03,4.547636E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.500392E+03,2.009754E-01,2.290420E+03,3.647578E+03,1.102218E-01,5.078619E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.900519E+02,1.212723E-01,1.381602E+03,2.198633E+03,6.801960E-02,3.089197E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.500392E+03,1.995651E-01,2.274674E+03,3.630300E+03,1.038706E-01,4.894231E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.900519E+02,1.275712E-01,1.451927E+03,2.276053E+03,6.860384E-02,3.106159E+03,3.497664E-02,0.000000E+00,0.000000E+00
02:40:00,7.777879E-02,1.983304E+03,2.578616E-01,2.936448E+03,4.538360E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.503473E+03,2.000252E-01,2.276730E+03,3.632769E+03,1.102219E-01,5.078624E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.918795E+02,1.206542E-01,1.372874E+03,2.189162E+03,6.801971E-02,3.089200E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.503473E+03,1.986800E-01,2.261711E+03,3.616289E+03,1.038708E-01,4.894236E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.918795E+02,1.267624E-01,1.441069E+03,2.264298E+03,6.860395E-02,3.106162E+03,3.497664E-02,0.000000E+00,0.000000E+00
02:50:00,7.777879E-02,1.987368E+03,2.574403E-01,2.927680E+03,4.529205E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.506554E+03,1.991053E-01,2.263378E+03,3.618324E+03,1.102221E-01,5.078629E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.937071E+02,1.200570E-01,1.364378E+03,2.179944E+03,6.801982E-02,3.089203E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.506554E+03,1.978240E-01,2.249073E+03,3.602629E+03,1.038709E-01,4.894241E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.937071E+02,1.259813E-01,1.430520E+03,2.252874E+03,6.860406E-02,3.106165E+03,3.497664E-02,0.000000E+00,0.000000E+00
03:00:00,7.777879E-02,1.991432E+03,2.570289E-01,2.919023E+03,4.520167E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.509635E+03,1.982153E-01,2.250361E+03,3.604247E+03,1.102222E-01,5.078634E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.955348E+02,1.194796E-01,1.356104E+03,2.170968E+03,6.801992E-02,3.089206E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.509635E+03,1.969968E-01,2.236756E+03,3.589322E+03,1.038711E-01,4.894246E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.955348E+02,1.252270E-01,1.420272E+03,2.241776E+03,6.860417E-02,3.106169E+03,3.497664E-02,0.000000E+00,0.000000E+00
03:10:00,7.777879E-02,1.995497E+03,2.566273E-01,2.910474E+03,4.511244E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.512716E+03,1.973468E-01,2.237584E+03,3.590420E+03,1.102224E-01,5.078638E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.973624E+02,1.189161E-01,1.347985E+03,2.162153E+03,6.802002E-02,3.089209E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.512716E+03,1.961909E-01,2.224678E+03,3.576267E+03,1.038712E-01,4.894250E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.973624E+02,1.244940E-01,1.410260E+03,2.230926E+03,6.860427E-02,3.106171E+03,3.497664E-02,0.000000E+00,0.000000E+00
03:20:00,7.777879E-02,1.999561E+03,2.562350E-01,2.902030E+03,4.502431E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.515797E+03,1.964992E-01,2.225039E+03,3.576838E+03,1.102225E-01,5.078643E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.991900E+02,1.183652E-01,1.340006E+03,2.153483E+03,6.802012E-02,3.089212E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.515797E+03,1.954064E-01,2.212838E+03,3.563464E+03,1.038714E-01,4.894254E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,8.991900E+02,1.237812E-01,1.400474E+03,2.220313E+03,6.860436E-02,3.106174E+03,3.497664E-02,0.000000E+00,0.000000E+00
03:30:00,7.777879E-02,2.003625E+03,2.558517E-01,2.893686E+03,4.493725E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.518877E+03,1.956726E-01,2.212730E+03,3.563508E+03,1.102227E-01,5.078647E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,9.010176E+02,1.178259E-01,1.332158E+03,2.144950E+03,6.802021E-02,3.089215E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.518877E+03,1.946409E-01,2.201211E+03,3.550885E+03,1.038715E-01,4.894259E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,9.010176E+02,1.230879E-01,1.390906E+03,2.209932E+03,6.860446E-02,3.106177E+03,3.497664E-02,0.000000E+00,0.000000E+00
03:40:00,7.777879E-02,2.007689E+03,2.554770E-01,2.885438E+03,4.485120E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.521958E+03,1.948661E-01,2.200644E+03,3.550414E+03,1.102228E-01,5.078651E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,9.028452E+02,1.172971E-01,1.324427E+03,2.136540E+03,6.802031E-02,3.089218E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.521958E+03,1.938927E-01,2.189776E+03,3.538507E+03,1.038717E-01,4.894263E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,9.028452E+02,1.224138E-01,1.381553E+03,2.199779E+03,6.860455E-02,3.106180E+03,3.497664E-02,0.000000E+00,0.000000E+00
03:50:00,7.777879E-02,2.011753E+03,2.551106E-01,2.877284E+03,4.476613E+03,7.777879E-02,4.736295E+03,7.777879E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.525039E+03,1.940774E-01,2.188758E+03,3.537530E+03,1.102230E-01,5.078655E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,9.046729E+02,1.167775E-01,1.316798E+03,2.128233E+03,6.802039E-02,3.089220E+03,3.497664E-02,0.000000E+00,0.000000E+00,5.896136E-02,1.525039E+03,1.931601E-01,2.178517E+03,3.526313E+03,1.038718E-01,4.894267E+03,5.896136E-02,0.000000E+00,0.000000E+00,3.497664E-02,9.046729E+02,1.217584E-01,1.372408E+03,2.189849E+03,6.860464E-02,3.106182E+03,3.497664E-02,0.000000E+00,0.000000E+00
