Time,CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Tot Cool Cap [W]
00:10:00,7.775113E-02,1.748759E+03,2.848735E-01,3.471860E+03,5.243045E+03,7.775113E-02,4.031451E+03,7.775113E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.325673E+03,2.417251E-01,2.919555E+03,4.413008E+03,9.256348E-02,4.032223E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,7.864060E+02,1.479727E-01,1.783028E+03,2.682382E+03,5.784335E-02,2.477132E+03,3.496420E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.325673E+03,2.410199E-01,2.911682E+03,4.404258E+03,8.754304E-02,3.886473E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,7.864060E+02,1.577422E-01,1.892103E+03,2.798687E+03,5.784335E-02,2.477132E+03,3.496420E-02,0.000000E+00,0.000000E+00
00:20:00,7.775113E-02,1.756650E+03,2.841406E-01,3.455786E+03,5.226396E+03,7.775113E-02,4.031451E+03,7.775113E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.331654E+03,2.401209E-01,2.895663E+03,4.387732E+03,9.256372E-02,4.032230E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,7.899545E+02,1.469134E-01,1.767652E+03,2.666099E+03,5.784350E-02,2.477136E+03,3.496420E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.331654E+03,2.393573E-01,2.887139E+03,4.378291E+03,8.754329E-02,3.886480E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,7.899545E+02,1.562220E-01,1.871581E+03,2.777005E+03,5.784350E-02,2.477136E+03,3.496420E-02,0.000000E+00,0.000000E+00
00:30:00,7.775113E-02,1.764541E+03,2.834309E-01,3.439971E+03,5.210013E+03,7.775113E-02,4.031451E+03,7.775113E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.337636E+03,2.385620E-01,2.872276E+03,4.362975E+03,9.256394E-02,4.032236E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,7.935031E+02,1.458842E-01,1.752613E+03,2.650161E+03,5.784364E-02,2.477140E+03,3.496420E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.337636E+03,2.377475E-01,2.863183E+03,4.352933E+03,8.754353E-02,3.886487E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,7.935031E+02,1.547635E-01,1.851749E+03,2.756038E+03,5.784364E-02,2.477140E+03,3.496420E-02,0.000000E+00,0.000000E+00
00:40:00,7.775113E-02,1.772432E+03,2.827427E-01,3.424395E+03,5.193875E+03,7.775113E-02,4.031451E+03,7.775113E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.343618E+03,2.370462E-01,2.849370E+03,4.338715E+03,9.256415E-02,4.032242E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,7.970516E+02,1.448837E-01,1.737895E+03,2.634554E+03,5.784377E-02,2.477144E+03,3.496420E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.343618E+03,2.361876E-01,2.839785E+03,4.328153E+03,8.754375E-02,3.886493E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,7.970516E+02,1.533625E-01,1.832559E+03,2.735737E+03,5.784377E-02,2.477144E+03,3.496420E-02,0.000000E+00,0.000000E+00
00:50:00,7.775113E-02,1.780323E+03,2.820743E-01,3.409041E+03,5.177964E+03,7.775113E-02,4.031451E+03,7.775113E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.349600E+03,2.355715E-01,2.826925E+03,4.314936E+03,9.256434E-02,4.032248E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.006002E+02,1.439107E-01,1.723483E+03,2.619269E+03,5.784390E-02,2.477148E+03,3.496420E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.349600E+03,2.346751E-01,2.816917E+03,4.303928E+03,8.754395E-02,3.886499E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.006002E+02,1.520151E-01,1.813967E+03,2.716060E+03,5.784390E-02,2.477148E+03,3.496420E-02,0.000000E+00,0.000000E+00
01:00:00,7.775113E-02,1.788214E+03,2.814243E-01,3.393893E+03,5.162266E+03,7.775113E-02,4.031451E+03,7.775113E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.355582E+03,2.341364E-01,2.804920E+03,4.291625E+03,9.256453E-02,4.032253E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.041487E+02,1.429640E-01,1.709365E+03,2.604294E+03,5.784401E-02,2.477151E+03,3.496420E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.355582E+03,2.332079E-01,2.794554E+03,4.280237E+03,8.754414E-02,3.886505E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.041487E+02,1.507177E-01,1.795933E+03,2.696971E+03,5.784401E-02,2.477151E+03,3.496420E-02,0.000000E+00,0.000000E+00
01:10:00,7.775113E-02,1.793475E+03,2.807917E-01,3.381569E+03,5.149449E+03,7.775113E-02,4.031451E+03,7.775113E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.359570E+03,2.327485E-01,2.785436E+03,4.270928E+03,9.256470E-02,4.032258E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.065144E+02,1.420481E-01,1.696773E+03,2.590902E+03,5.784412E-02,2.477154E+03,3.496420E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.359570E+03,2.317918E-01,2.774755E+03,4.259204E+03,8.754432E-02,3.886510E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.065144E+02,1.494728E-01,1.779669E+03,2.679717E+03,5.784412E-02,2.477154E+03,3.496420E-02,0.000000E+00,0.000000E+00
01:20:00,7.775113E-02,1.798735E+03,2.801754E-01,3.369427E+03,5.136820E+03,7.775113E-02,4.031451E+03,7.775113E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.363558E+03,2.314067E-01,2.766468E+03,4.250773E+03,9.256485E-02,4.032263E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.088801E+02,1.411622E-01,1.684517E+03,2.577864E+03,5.784422E-02,2.477157E+03,3.496420E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.363558E+03,2.304253E-01,2.755511E+03,4.238754E+03,8.754449E-02,3.886515E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.088801E+02,1.482779E-01,1.763962E+03,2.663046E+03,5.784422E-02,2.477157E+03,3.496420E-02,0.000000E+00,0.000000E+00
01:30:00,7.775113E-02,1.803996E+03,2.795748E-01,3.357460E+03,5.124372E+03,7.775113E-02,4.031451E+03,7.775113E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.367546E+03,2.301104E-01,2.748006E+03,4.231144E+03,9.256500E-02,4.032267E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.112458E+02,1.403059E-01,1.672591E+03,2.565166E+03,5.784432E-02,2.477160E+03,3.496420E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.367546E+03,2.291071E-01,2.736806E+03,4.218865E+03,8.754464E-02,3.886519E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.112458E+02,1.471308E-01,1.748789E+03,2.646927E+03,5.784432E-02,2.477160E+03,3.496420E-02,0.000000E+00,0.000000E+00
01:40:00,7.775113E-02,1.809257E+03,2.789892E-01,3.345661E+03,5.112100E+03,7.775113E-02,4.031451E+03,7.775113E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.371534E+03,2.288588E-01,2.730046E+03,4.212039E+03,9.256514E-02,4.032271E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.136115E+02,1.394787E-01,1.660990E+03,2.552808E+03,5.784441E-02,2.477163E+03,3.496420E-02,0.000000E+00,0.000000E+00,5.894039E-02,1.371534E+03,2.278363E-01,2.718630E+03,4.199530E+03,8.754479E-02,3.886524E+03,5.894039E-02,0.000000E+00,0.000000E+00,3.496420E-02,8.136115E+02,1.460296E-01,1.734129E+03,2.631343E+03,5.784441E-02,2.477163E+03,3.496420E-02,0.000000E+00,0.000000E+00
