Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 03/03  11:00:00,9907853.4492175,11971104.174351562,31123235.255391245,31123235.255391249,38384761.57451588 
 03/03  12:00:00,9870515.37257448,11971104.174351562,31085897.178748229,31085897.178748229,28892418.051277594 
 03/03  13:00:00,8753978.19639877,11252837.923890466,29251093.752111425,29251093.752111429,38775838.07082958 
 03/03  14:00:00,9888071.576761168,11971104.174351562,39260740.34588109,39260740.34588109,2818532.6566434127 
 03/03  15:00:00,9914589.35222481,11971104.174351562,37835524.21914407,37835524.21914406,1584288.9999107233 
 03/03  16:00:00,10088869.966486246,11971104.174351562,37096027.34695641,37096027.34695641,781222.101844133 
 03/03  17:00:00,10309163.277336227,11971104.174351562,37380783.672437619,37380783.67243761,613666.8025185865 
 03/03  18:00:00,7585976.764966531,5985552.087175781,31151942.11804913,31151942.118049124,31162458.191251808 
 03/03  19:00:00,5298397.224606365,2394220.834870312,20220095.69129887,20220095.691298866,52911861.47000372 
 03/03  20:00:00,5298397.224606365,2394220.834870312,13931418.059538957,13931418.059538952,0.0 
 03/03  21:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 03/03  22:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 03/03  23:00:00,2901503.2420463429,2394220.834870312,11534524.076916654,11534524.076916654,0.0 
 03/03  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/04  01:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 03/04  02:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 03/04  03:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 03/04  04:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 03/04  05:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 03/04  06:00:00,2923570.5965399087,2043510.819381642,10168997.800299537,10168997.800299537,650912.3128095034 
 03/04  07:00:00,2923570.5965399087,2043510.819381642,13711215.801973964,13711215.801973964,5036223.836950032 
 03/04  08:00:00,2923570.5965399087,2043510.819381642,12043602.112816653,12043602.112816653,1085804.7610541946 
 03/04  09:00:00,2603147.902197451,2043510.819381642,8416899.906799475,8416899.906799475,1294870.2309096945 
 03/04  10:00:00,2551264.1469644389,2043510.819381642,7550374.96634608,7550374.9663460799,0.0 
 03/04  11:00:00,2482372.7508355707,2043510.819381642,7481483.570217211,7481483.570217211,0.0 
 03/04  12:00:00,2456396.685633813,2043510.819381642,7455507.505015453,7455507.505015453,0.0 
 03/04  13:00:00,2434584.375508456,2043510.819381642,7433695.194890097,7433695.194890096,0.0 
 03/04  14:00:00,2434584.375508456,2043510.819381642,7433695.194890098,7433695.194890097,0.0 
 03/04  15:00:00,2520483.1281463617,2043510.819381642,7519593.947528003,7519593.947528003,0.0 
 03/04  16:00:00,2550691.6302243859,2043510.819381642,7549802.449606027,7549802.449606027,0.0 
 03/04  17:00:00,2657424.262520754,2043510.819381642,7656535.081902396,7656535.081902394,0.0 
 03/04  18:00:00,2913187.99761061,2043510.819381642,7912298.816992251,7912298.816992251,0.0 
 03/04  19:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/04  20:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/04  21:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/04  22:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/04  23:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/04  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/05  01:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 03/05  02:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 03/05  03:00:00,2923570.5965399087,2043510.819381642,10093157.415921549,10093157.415921549,0.0 
 03/05  04:00:00,2923570.5965399087,2043510.819381642,10327740.822321775,10327740.822321773,839248.5020468596 
 03/05  05:00:00,2923570.5965399087,2043510.819381642,10606796.408754932,10606796.408754932,1060496.0135872798 
 03/05  06:00:00,2923570.5965399087,2043510.819381642,10320678.569055515,10320678.569055515,556070.1415759843 
 03/05  07:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/05  08:00:00,2899409.718384837,2043510.819381642,10634520.537766476,10634520.537766476,0.0 
 03/05  09:00:00,2628531.729465963,2043510.819381642,7627642.548847604,7627642.548847604,0.0 
 03/05  10:00:00,2490768.9427882379,2043510.819381642,7489879.762169878,7489879.762169878,0.0 
 03/05  11:00:00,2451912.331287453,2043510.819381642,7451023.150669094,7451023.150669092,0.0 
 03/05  12:00:00,2397168.7742609905,2043510.819381642,7396279.593642632,7396279.593642632,0.0 
 03/05  13:00:00,2435876.006421761,2043510.819381642,7434986.825803403,7434986.825803401,0.0 
 03/05  14:00:00,2444235.253508038,2043510.819381642,7443346.072889679,7443346.072889678,0.0 
 03/05  15:00:00,2538290.2963687998,2043510.819381642,7537401.1157504399,7537401.1157504389,0.0 
 03/05  16:00:00,2541962.823261477,2043510.819381642,7541073.642643118,7541073.642643118,0.0 
 03/05  17:00:00,2851653.079991197,2043510.819381642,7850763.899372838,7850763.8993728379,0.0 
 03/05  18:00:00,2923570.5965399087,2043510.819381642,7922681.415921549,7922681.415921549,0.0 
 03/05  19:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/05  20:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/05  21:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/05  22:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/05  23:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/05  24:00:00,2923570.5965399087,2043510.819381642,11381103.60564537,11381103.60564537,864866.0274993132 
 03/06  01:00:00,2923570.5965399087,5108777.048454104,13537151.827977468,13537151.827977468,25581.83826126887 
 03/06  02:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/06  03:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/06  04:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/06  05:00:00,2923570.5965399087,5108777.048454104,14332117.702519874,14332117.702519874,2306156.06234264 
 03/06  06:00:00,3735673.540023218,5108777.048454104,15775677.250128743,15775677.250128739,2065152.8018084185 
 03/06  07:00:00,2901503.2420463429,5985552.087175781,21414532.960982037,21414532.960982037,97229756.82161868 
 03/06  08:00:00,5228469.543285562,5985552.087175781,23194299.262283539,23194299.262283535,118822794.43016085 
 03/06  09:00:00,9976363.011727544,11971104.174351562,31191744.817901289,31191744.81790129,72491075.79017101 
 03/06  10:00:00,9787175.402898889,11971104.174351562,31002557.209072636,31002557.209072636,48098909.21226945 
 03/06  11:00:00,9586805.144955183,11971104.174351562,34614717.26923617,34614717.26923617,26071710.032386017 
 03/06  12:00:00,9620390.142759296,11971104.174351562,39886786.00840393,39886786.00840393,3672991.2705651747 
 03/06  13:00:00,8731810.097514036,11252837.923890466,40494709.029245417,40494709.029245417,1724398.6712509427 
 03/06  14:00:00,9805871.335966545,11971104.174351562,37392325.13162781,37392325.13162781,0.0 
 03/06  15:00:00,9828161.237592405,11971104.174351562,35380787.171394828,35380787.17139483,0.0 
 03/06  16:00:00,9907853.4492175,11971104.174351562,34740932.84898688,34740932.84898688,0.0 
 03/06  17:00:00,10234563.711451859,11971104.174351562,36274041.59903309,36274041.599033098,0.0 
 03/06  18:00:00,7667962.596616423,5985552.087175781,39849723.49060768,39849723.49060767,2861615.2451847137 
 03/06  19:00:00,5298397.224606365,2394220.834870312,35440827.884747508,35440827.884747508,6823705.838852576 
 03/06  20:00:00,5298397.224606365,2394220.834870312,13931418.059538957,13931418.059538952,0.0 
 03/06  21:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 03/06  22:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 03/06  23:00:00,2901503.2420463429,2394220.834870312,11534524.076916654,11534524.076916654,0.0 
 03/06  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/07  01:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/07  02:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/07  03:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/07  04:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/07  05:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/07  06:00:00,3735673.540023218,5108777.048454104,13970526.588477325,13970526.588477325,0.0 
 03/07  07:00:00,2901503.2420463429,5985552.087175781,37340569.36140065,37340569.36140064,12429833.582539607 
 03/07  08:00:00,5256583.38835382,5985552.087175781,45446370.61506316,45446370.61506314,25858516.15711718 
 03/07  09:00:00,10215903.63804573,11971104.174351562,46272200.97602857,46272200.97602858,3724370.151053191 
 03/07  10:00:00,9591033.018792967,11971104.174351562,42840778.73672371,42840778.73672371,1508390.9993812596 
 03/07  11:00:00,9484681.851254289,11971104.174351562,41682709.25877324,41682709.25877324,310362.01386376566 
 03/07  12:00:00,9452218.65250038,11971104.174351562,40676340.759139139,40676340.75913915,0.0 
 03/07  13:00:00,8367660.085650856,11252837.923890466,44198407.38380731,44198407.38380731,0.0 
 03/07  14:00:00,9489697.909593342,11971104.174351562,38893148.271177399,38893148.2711774,403869.1833051066 
 03/07  15:00:00,9809909.07092111,11971104.174351562,39158593.501531768,39158593.501531768,0.0 
 03/07  16:00:00,10410107.305213439,11971104.174351562,39631979.290349397,39631979.29034939,0.0 
 03/07  17:00:00,11210599.2100478,11971104.174351562,40770945.05747397,40770945.05747398,0.0 
 03/07  18:00:00,7695291.207166387,5985552.087175781,41204348.72626411,41204348.72626411,1779569.150125034 
 03/07  19:00:00,5298397.224606365,2394220.834870312,36799239.377747509,36799239.3777475,4232516.28212836 
 03/07  20:00:00,5298397.224606365,2394220.834870312,13931418.059538957,13931418.059538952,0.0 
 03/07  21:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 03/07  22:00:00,4036874.0758905645,2394220.834870312,12669894.910823152,12669894.910823152,0.0 
 03/07  23:00:00,2901503.2420463429,2394220.834870312,11534524.076916654,11534524.076916654,0.0 
 03/07  24:00:00,2923570.5965399087,2043510.819381642,11205881.415921549,11205881.415921549,0.0 
 03/08  01:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/08  02:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/08  03:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/08  04:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/08  05:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 03/08  06:00:00,3735673.540023218,5108777.048454104,13970526.588477325,13970526.588477325,0.0 
 03/08  07:00:00,2901503.2420463429,5985552.087175781,40432636.087440889,40432636.08744087,22790330.203921725 
 03/08  08:00:00,5176555.688164902,5985552.087175781,44276986.6313626,44276986.6313626,33464097.804694669 
 03/08  09:00:00,9901953.584726396,11971104.174351562,46461668.99038736,46461668.990387368,5488521.50226928 
 03/08  10:00:00,9586805.144955183,11971104.174351562,43373807.04215342,43373807.04215342,2249090.0030581059 
 03/08  11:00:00,9286801.692649344,11971104.174351562,40598237.28422029,40598237.284220289,294406.0997467136 
 03/08  12:00:00,9305195.03977058,11971104.174351562,38023318.25713338,38023318.25713338,0.0 
 03/08  13:00:00,8413118.931864899,11252837.923890466,42955778.69119012,42955778.691190119,0.0 
 03/08  14:00:00,9462250.769178488,11971104.174351562,37857580.75884123,37857580.75884123,0.0 
 03/08  15:00:00,9615515.264870184,11971104.174351562,37121601.52639744,37121601.526397448,0.0 
