Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 04/13  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/14  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/14  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/14  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/14  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/14  05:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 04/14  06:00:00,2901503.2420463429,5985552.087175781,22014653.848534086,22014653.84853409,0.0 
 04/14  07:00:00,5247285.963664225,5985552.087175781,26452202.236193524,26452202.236193528,0.0 
 04/14  08:00:00,10302018.363175739,11971104.174351562,31077661.904227787,31077661.904227787,0.0 
 04/14  09:00:00,9401968.660583487,11971104.174351562,29138171.501204824,29138171.501204824,0.0 
 04/14  10:00:00,9445634.733498987,11971104.174351562,29116369.879521699,29116369.879521699,0.0 
 04/14  11:00:00,9446774.462379955,11971104.174351562,29117509.608402675,29117509.60840267,0.0 
 04/14  12:00:00,8374964.756564111,11252837.923890466,27327433.65212573,27327433.65212573,0.0 
 04/14  13:00:00,9251402.332944537,11971104.174351562,29249187.620004953,29249187.620004953,0.0 
 04/14  14:00:00,9506543.621098776,11971104.174351562,29922000.658317,29922000.658317,0.0 
 04/14  15:00:00,9575841.36811009,11971104.174351562,30270548.956661859,30270548.956661859,0.0 
 04/14  16:00:00,9525896.257355394,11971104.174351562,30091173.323347905,30091173.323347905,0.0 
 04/14  17:00:00,6680788.646479845,5985552.087175781,20608890.395711774,20608890.395711774,0.0 
 04/14  18:00:00,5015764.6489192149,2394220.834870312,15109616.455460683,15109616.455460685,0.0 
 04/14  19:00:00,5298397.224606365,2394220.834870312,11937018.059538953,11937018.059538952,0.0 
 04/14  20:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/14  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/14  22:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 04/14  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/14  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/15  01:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/15  02:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/15  03:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/15  04:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/15  05:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/15  06:00:00,2923570.5965399087,2043510.819381642,8117081.415921549,8117081.415921549,0.0 
 04/15  07:00:00,2904662.1475111225,2043510.819381642,7003772.966892762,7003772.966892762,0.0 
 04/15  08:00:00,2734046.0295656255,2043510.819381642,6833156.848947266,6833156.848947266,0.0 
 04/15  09:00:00,2652810.250027574,2043510.819381642,6751921.069409214,6751921.069409214,0.0 
 04/15  10:00:00,2654101.880940879,2043510.819381642,6753212.700322519,6753212.700322518,0.0 
 04/15  11:00:00,2634227.0171854805,2043510.819381642,6733337.8365671229,6733337.836567121,0.0 
 04/15  12:00:00,2589374.2398884117,2043510.819381642,6688485.05927005,6688485.05927005,0.0 
 04/15  13:00:00,2598022.349311172,2043510.819381642,6697133.168692812,6697133.168692812,0.0 
 04/15  14:00:00,2644487.356791506,2043510.819381642,6743598.176173146,6743598.176173146,0.0 
 04/15  15:00:00,2665776.1107834836,2043510.819381642,6764886.930165123,6764886.930165123,0.0 
 04/15  16:00:00,2755777.642150834,2043510.819381642,6854888.461532475,6854888.461532474,0.0 
 04/15  17:00:00,2882235.7588625878,2043510.819381642,6981346.578244229,6981346.578244229,0.0 
 04/15  18:00:00,2923570.5965399087,2043510.819381642,7022681.415921549,7022681.415921549,0.0 
 04/15  19:00:00,2923570.5965399087,2043510.819381642,9211481.415921549,9211481.415921549,0.0 
 04/15  20:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/15  21:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/15  22:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/15  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/15  24:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/16  01:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/16  02:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/16  03:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/16  04:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/16  05:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/16  06:00:00,2888300.606458738,2043510.819381642,8081811.425840378,8081811.425840378,0.0 
 04/16  07:00:00,2662958.1551599765,2043510.819381642,6762068.974541617,6762068.974541616,0.0 
 04/16  08:00:00,2515644.3181998289,2043510.819381642,6614755.1375814699,6614755.1375814699,0.0 
 04/16  09:00:00,2500464.164477758,2043510.819381642,6599574.983859399,6599574.983859399,0.0 
 04/16  10:00:00,2473724.64141281,2043510.819381642,6572835.46079445,6572835.46079445,0.0 
 04/16  11:00:00,2469886.102523102,2043510.819381642,6568996.921904743,6568996.921904743,0.0 
 04/16  12:00:00,2458979.947460423,2043510.819381642,6558090.766842065,6558090.7668420639,0.0 
 04/16  13:00:00,2432609.9842721067,2043510.819381642,6531720.803653749,6531720.803653748,0.0 
 04/16  14:00:00,2375517.859215929,2043510.819381642,6474628.6785975699,6474628.6785975699,0.0 
 04/16  15:00:00,2408882.139860617,2043510.819381642,6507992.959242256,6507992.959242256,0.0 
 04/16  16:00:00,2417481.2886767049,2043510.819381642,6516592.1080583459,6516592.1080583459,0.0 
 04/16  17:00:00,2489699.989931546,2043510.819381642,6588810.809313186,6588810.809313186,0.0 
 04/16  18:00:00,2637439.461811728,2043510.819381642,6736550.281193369,6736550.281193368,0.0 
 04/16  19:00:00,2923570.5965399087,2043510.819381642,9211481.415921549,9211481.415921549,0.0 
 04/16  20:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/16  21:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/16  22:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/16  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/16  24:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/17  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/17  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/17  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/17  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/17  05:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 04/17  06:00:00,2901503.2420463429,5985552.087175781,17133886.300831,17133886.300831,0.0 
 04/17  07:00:00,5027713.203312011,5985552.087175781,19293519.374787168,19293519.37478717,0.0 
 04/17  08:00:00,9777047.66457,11971104.174351562,29447782.810592716,29447782.810592716,0.0 
 04/17  09:00:00,9798233.69697642,11971104.174351562,29468968.842999139,29468968.842999139,0.0 
 04/17  10:00:00,9720764.858405196,11971104.174351562,29404069.70733025,29404069.70733024,0.0 
 04/17  11:00:00,9798347.248457965,11971104.174351562,29987371.30152716,29987371.30152716,0.0 
 04/17  12:00:00,8503869.65214415,11252837.923890466,27691369.06484764,27691369.06484764,0.0 
 04/17  13:00:00,9540004.263865367,11971104.174351562,30472420.62645359,30472420.626453595,0.0 
 04/17  14:00:00,9627220.562999044,11971104.174351562,30601717.787012526,30601717.787012526,0.0 
 04/17  15:00:00,9647143.615905319,11971104.174351562,30093930.871096456,30093930.871096456,0.0 
 04/17  16:00:00,10128810.589531232,11971104.174351562,30379449.861207047,30379449.861207047,0.0 
 04/17  17:00:00,7385068.125703392,5985552.087175781,21070251.18455033,21070251.18455033,0.0 
 04/17  18:00:00,5298397.224606365,2394220.834870312,15392249.031147836,15392249.031147836,0.0 
 04/17  19:00:00,5298397.224606365,2394220.834870312,11389818.059538953,11389818.059538952,0.0 
 04/17  20:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/17  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/17  22:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 04/17  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/17  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/18  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/18  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/18  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/18  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/18  05:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 04/18  06:00:00,2901503.2420463429,5985552.087175781,18853425.236634617,18853425.23663462,0.0 
 04/18  07:00:00,5273426.8009415189,5985552.087175781,23509900.681435847,23509900.681435847,0.0 
 04/18  08:00:00,10706311.015462868,11971104.174351562,30423556.897515015,30423556.897515015,0.0 
 04/18  09:00:00,10184826.669411142,11971104.174351562,29855561.81543386,29855561.81543386,0.0 
 04/18  10:00:00,9627220.562999042,11971104.174351562,29297955.709021756,29297955.709021756,0.0 
 04/18  11:00:00,9627220.562999042,11971104.174351562,29297955.709021756,29297955.709021756,0.0 
 04/18  12:00:00,8442355.67011848,11252837.923890466,27913564.5548139,27913564.5548139,0.0 
 04/18  13:00:00,9540004.263865367,11971104.174351562,29210739.40988808,29210739.40988808,0.0 
 04/18  14:00:00,9627220.562999044,11971104.174351562,29297955.709021756,29297955.709021756,0.0 
 04/18  15:00:00,9647143.615905319,11971104.174351562,29317878.76192803,29317878.76192803,0.0 
 04/18  16:00:00,10092717.562557593,11971104.174351562,29763452.708580309,29763452.708580309,0.0 
 04/18  17:00:00,7217367.561619961,5985552.087175781,21396647.14035759,21396647.140357596,0.0 
 04/18  18:00:00,5289099.79991677,2394220.834870312,15659321.772443098,15659321.772443098,0.0 
 04/18  19:00:00,5298397.224606365,2394220.834870312,11389818.059538953,11389818.059538952,0.0 
 04/18  20:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/18  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/18  22:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 04/18  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/18  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/19  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/19  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/19  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/19  04:00:00,2923570.5965399087,5108777.048454104,13158423.644994012,13158423.64499401,0.0 
 04/19  05:00:00,3735673.540023218,5108777.048454104,13970526.588477325,13970526.588477325,0.0 
 04/19  06:00:00,2878605.1888604254,5985552.087175781,21065113.236328875,21065113.236328875,1226627.7808148943 
 04/19  07:00:00,4806748.458347877,5985552.087175781,25291497.74969706,25291497.74969706,0.0 
 04/19  08:00:00,9569970.237005724,11971104.174351562,29693810.56611854,29693810.56611854,0.0 
 04/19  09:00:00,9359927.915103808,11971104.174351562,29030663.061126528,29030663.06112653,0.0 
 04/19  10:00:00,9245264.475555279,11971104.174351562,28954225.257197285,28954225.257197288,0.0 
 04/19  11:00:00,9258926.420453119,11971104.174351562,29015171.98602227,29015171.98602228,0.0 
 04/19  12:00:00,8283175.403158011,11252837.923890466,27235644.29871963,27235644.29871963,0.0 
 04/19  13:00:00,9217817.335140426,11971104.174351562,29263215.687776615,29263215.687776619,0.0 
 04/19  14:00:00,9399527.519678003,11971104.174351562,29922133.83420162,29922133.83420162,0.0 
 04/19  15:00:00,9462402.753184405,11971104.174351562,30400018.93785784,30400018.93785784,0.0 
 04/19  16:00:00,9285898.765869098,11971104.174351562,30292508.08487936,30292508.08487936,0.0 
 04/19  17:00:00,6649963.01843776,5985552.087175781,20458399.369056025,20458399.369056025,0.0 
 04/19  18:00:00,5184904.270241525,2394220.834870312,15278756.076782996,15278756.076782998,0.0 
 04/19  19:00:00,5298397.224606365,2394220.834870312,11389818.059538953,11389818.059538952,0.0 
 04/19  20:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/19  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/19  22:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 04/19  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/19  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/20  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/20  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/20  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/20  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/20  05:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 04/20  06:00:00,2901503.2420463429,5985552.087175781,18844617.421678135,18844617.421678135,0.0 
 04/20  07:00:00,5231612.964688973,5985552.087175781,23520742.35681125,23520742.35681125,0.0 
 04/20  08:00:00,10535801.409871104,11971104.174351562,30237983.20965247,30237983.209652466,0.0 
 04/20  09:00:00,9983383.570850512,11971104.174351562,29654118.71687323,29654118.71687323,0.0 
 04/20  10:00:00,9627220.562999042,11971104.174351562,29297955.709021756,29297955.709021756,0.0 
 04/20  11:00:00,9627220.562999042,11971104.174351562,29297955.709021756,29297955.709021756,0.0 
 04/20  12:00:00,8442355.67011848,11252837.923890466,27941073.511594956,27941073.511594956,0.0 
 04/20  13:00:00,9540004.263865367,11971104.174351562,29210739.40988808,29210739.40988808,0.0 
 04/20  14:00:00,9627220.562999044,11971104.174351562,29297955.709021756,29297955.709021756,0.0 
 04/20  15:00:00,9647143.615905319,11971104.174351562,29317878.76192803,29317878.76192803,0.0 
 04/20  16:00:00,10133038.463369014,11971104.174351562,29803773.60939173,29803773.60939173,0.0 
 04/20  17:00:00,7291600.583464497,5985552.087175781,21793324.754662988,21793324.754662988,0.0 
 04/20  18:00:00,5298397.224606365,2394220.834870312,16048078.764698659,16048078.764698659,0.0 
 04/20  19:00:00,5298397.224606365,2394220.834870312,11389818.059538953,11389818.059538952,0.0 
 04/20  20:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/20  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/20  22:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 04/20  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/20  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/21  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/21  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/21  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/21  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/21  05:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 04/21  06:00:00,2901503.2420463429,5985552.087175781,23390675.89364463,23390675.89364463,0.0 
 04/21  07:00:00,5289099.799916771,5985552.087175781,26226664.93787758,26226664.937877578,0.0 
 04/21  08:00:00,10786478.022086837,11971104.174351562,32069399.640287676,32069399.64028767,0.0 
 04/21  09:00:00,10299053.468838102,11971104.174351562,30907292.985520036,30907292.985520036,0.0 
 04/21  10:00:00,9627220.562999042,11971104.174351562,29877191.323244554,29877191.323244558,0.0 
 04/21  11:00:00,9629728.59216857,11971104.174351562,29621887.380857245,29621887.380857245,0.0 
 04/21  12:00:00,8504401.248249084,11252837.923890466,29702247.168156178,29702247.168156178,0.0 
 04/21  13:00:00,9761807.055453847,11971104.174351562,29507807.89355559,29507807.89355559,0.0 
 04/21  14:00:00,9741884.002547574,11971104.174351562,29416547.61592202,29416547.61592202,0.0 
 04/21  15:00:00,10189054.543248928,11971104.174351562,29859789.689271649,29859789.689271645,0.0 
 04/21  16:00:00,10475557.456153406,11971104.174351562,30146292.602176127,30146292.602176127,0.0 
 04/21  17:00:00,7392499.130009511,5985552.087175781,23711581.992828527,23711581.99282853,0.0 
 04/21  18:00:00,5298397.224606365,2394220.834870312,18764824.890317955,18764824.890317955,0.0 
 04/21  19:00:00,5298397.224606365,2394220.834870312,11389818.059538953,11389818.059538952,0.0 
 04/21  20:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/21  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/21  22:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 04/21  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/21  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/22  01:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/22  02:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/22  03:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/22  04:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/22  05:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/22  06:00:00,2923570.5965399087,2043510.819381642,7569881.415921549,7569881.415921549,0.0 
 04/22  07:00:00,2882235.7588625878,2043510.819381642,6981346.578244228,6981346.578244228,0.0 
 04/22  08:00:00,2735134.7036155106,2043510.819381642,6834245.52299715,6834245.52299715,0.0 
 04/22  09:00:00,2578223.5661791877,2043510.819381642,6677334.385560827,6677334.385560827,0.0 
 04/22  10:00:00,2479001.408649022,2043510.819381642,6578112.228030661,6578112.228030661,0.0 
 04/22  11:00:00,2479001.408649022,2043510.819381642,6578112.228030661,6578112.228030661,0.0 
 04/22  12:00:00,2442371.1058546795,2043510.819381642,6541481.925236322,6541481.925236319,0.0 
 04/22  13:00:00,2383963.011775269,2043510.819381642,6483073.8311569099,6483073.8311569099,0.0 
 04/22  14:00:00,2376163.6746725819,2043510.819381642,6475274.4940542229,6475274.4940542229,0.0 
 04/22  15:00:00,2493026.9884281556,2043510.819381642,6592137.807809796,6592137.807809795,0.0 
 04/22  16:00:00,2554505.5466173475,2043510.819381642,6653616.365998989,6653616.365998987,0.0 
 04/22  17:00:00,2484895.0363152266,2043510.819381642,6584005.855696867,6584005.855696867,0.0 
 04/22  18:00:00,2859858.3308207259,2043510.819381642,6958969.150202367,6958969.1502023669,0.0 
 04/22  19:00:00,2923570.5965399087,2043510.819381642,8664281.415921549,8664281.415921549,0.0 
 04/22  20:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/22  21:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/22  22:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/22  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/22  24:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/23  01:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/23  02:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/23  03:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/23  04:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/23  05:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/23  06:00:00,2862970.356713633,2043510.819381642,7509281.176095272,7509281.176095272,0.0 
 04/23  07:00:00,2655004.8218005418,2043510.819381642,6754115.641182181,6754115.6411821809,0.0 
 04/23  08:00:00,2532940.5370453505,2043510.819381642,6632051.3564269919,6632051.3564269919,0.0 
 04/23  09:00:00,2501552.838527643,2043510.819381642,6600663.657909284,6600663.657909284,0.0 
 04/23  10:00:00,2468594.471609797,2043510.819381642,6567705.290991437,6567705.290991437,0.0 
 04/23  11:00:00,2466657.0252398389,2043510.819381642,6565767.8446214799,6565767.8446214799,0.0 
 04/23  12:00:00,2463464.301806784,2043510.819381642,6562575.1211884249,6562575.121188424,0.0 
 04/23  13:00:00,2469886.102523102,2043510.819381642,6568996.921904743,6568996.921904743,0.0 
 04/23  14:00:00,2468594.4716097966,2043510.819381642,6567705.290991437,6567705.290991436,0.0 
 04/23  15:00:00,2483984.9810188349,2043510.819381642,6583095.800400476,6583095.800400475,0.0 
 04/23  16:00:00,2502641.512577528,2043510.819381642,6601752.331959169,6601752.331959169,0.0 
 04/23  17:00:00,2554148.593497179,2043510.819381642,6653259.41287882,6653259.412878819,0.0 
 04/23  18:00:00,2613075.626793235,2043510.819381642,6712186.446174876,6712186.446174876,0.0 
 04/23  19:00:00,2909146.501857482,2043510.819381642,8649857.321239124,8649857.321239124,0.0 
 04/23  20:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/23  21:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/23  22:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/23  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/23  24:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/24  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/24  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/24  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/24  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/24  05:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 04/24  06:00:00,2901503.2420463429,5985552.087175781,17525121.479121757,17525121.479121757,0.0 
 04/24  07:00:00,5106849.577843574,5985552.087175781,21680888.921012559,21680888.921012559,0.0 
 04/24  08:00:00,10057602.85896844,11971104.174351562,29728338.00499116,29728338.00499116,0.0 
 04/24  09:00:00,9415155.810482452,11971104.174351562,29085890.956505173,29085890.956505173,0.0 
 04/24  10:00:00,9225341.422649006,11971104.174351562,28952514.32567145,28952514.32567145,0.0 
 04/24  11:00:00,9573902.651171877,11971104.174351562,29308808.99457009,29308808.9945701,0.0 
 04/24  12:00:00,8440126.31085668,11252837.923890466,27392595.206418307,27392595.20641831,0.0 
 04/24  13:00:00,9520081.210959094,11971104.174351562,29246219.90484103,29246219.90484103,0.0 
 04/24  14:00:00,9627220.562999044,11971104.174351562,29376718.151683526,29376718.151683526,0.0 
 04/24  15:00:00,9627220.562999044,11971104.174351562,29720583.715608974,29720583.715608974,0.0 
 04/24  16:00:00,10070286.480481793,11971104.174351562,30317512.596487468,30317512.596487468,0.0 
 04/24  17:00:00,7217367.561619961,5985552.087175781,20902550.620466897,20902550.6204669,0.0 
 04/24  18:00:00,5289099.79991677,2394220.834870312,15382951.606458242,15382951.606458243,0.0 
 04/24  19:00:00,5298397.224606365,2394220.834870312,11389818.059538953,11389818.059538952,0.0 
 04/24  20:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/24  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/24  22:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 04/24  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/24  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/25  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/25  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/25  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/25  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/25  05:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 04/25  06:00:00,2851103.795728281,5985552.087175781,17003708.171281078,17003708.17128108,0.0 
 04/25  07:00:00,4673849.693170971,5985552.087175781,19795890.06739662,19795890.067396624,0.0 
 04/25  08:00:00,9719027.083906176,11971104.174351562,29788937.075829399,29788937.075829399,0.0 
 04/25  09:00:00,9606728.197861458,11971104.174351562,30114207.98390048,30114207.98390048,0.0 
 04/25  10:00:00,9548897.756080851,11971104.174351562,30783915.46668672,30783915.46668672,0.0 
 04/25  11:00:00,9526466.67400505,11971104.174351562,32220594.66109328,32220594.66109328,0.0 
 04/25  12:00:00,8390570.271396723,11252837.923890466,30250988.74191151,30250988.74191151,0.0 
 04/25  13:00:00,9451790.520719007,11971104.174351562,34129471.12984771,34129471.129847709,0.0 
 04/25  14:00:00,9506543.621098776,11971104.174351562,34909801.08624286,34909801.08624286,0.0 
 04/25  15:00:00,9391004.883738395,11971104.174351562,34545247.071467,34545247.071467,0.0 
 04/25  16:00:00,9446042.640233819,11971104.174351562,34479138.51573341,34479138.51573341,0.0 
 04/25  17:00:00,6621565.980008296,5985552.087175781,22732427.76298866,22732427.76298866,0.0 
 04/25  18:00:00,4697472.240265702,2394220.834870312,14791324.046807172,14791324.046807172,0.0 
 04/25  19:00:00,5272256.387329072,2394220.834870312,11363677.222261664,11363677.222261658,0.0 
 04/25  20:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 04/25  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
