Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 03/29  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 03/29  22:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 03/29  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 03/29  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 03/30  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 03/30  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 03/30  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 03/30  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 03/30  05:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 03/30  06:00:00,2901503.2420463429,5985552.087175781,20088526.36407539,20088526.36407539,0.0 
 03/30  07:00:00,5297226.810993919,5985552.087175781,20842649.93308524,20842649.93308524,0.0 
 03/30  08:00:00,10705238.174845938,11971104.174351562,32378021.057043286,32378021.05704327,0.0 
 03/30  09:00:00,10470541.397814352,11971104.174351562,33731336.512037079,33731336.51203707,0.0 
 03/30  10:00:00,9730969.184135758,11971104.174351562,34694946.53483332,34694946.53483331,0.0 
 03/30  11:00:00,9620390.142759296,11971104.174351562,36310581.670254718,36310581.670254718,0.0 
 03/30  12:00:00,8705183.280105697,11252837.923890466,35237697.28373739,35237697.28373739,0.0 
 03/30  13:00:00,9487189.880423814,11971104.174351562,39186046.839079957,39186046.839079957,0.0 
 03/30  14:00:00,9733685.282019267,11971104.174351562,40492267.86815277,40492267.86815277,0.0 
 03/30  15:00:00,9868007.343404953,11971104.174351562,41068808.2087922,41068808.20879218,0.0 
 03/30  16:00:00,9907853.4492175,11971104.174351562,41239431.56195597,41239431.56195597,0.0 
 03/30  17:00:00,6727319.343036268,5985552.087175781,29384293.13098239,29384293.1309824,0.0 
 03/30  18:00:00,4846567.510641287,2394220.834870312,15159059.380427143,15159059.380427145,0.0 
 03/30  19:00:00,5287929.3863043249,2394220.834870312,10284950.221236915,10284950.221236913,0.0 
 03/30  20:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 03/30  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 03/30  22:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 03/30  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 03/30  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 03/31  01:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 03/31  02:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 03/31  03:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 03/31  04:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 03/31  05:00:00,3735673.540023218,5108777.048454104,13070526.588477325,13070526.58847732,0.0 
 03/31  06:00:00,2901503.2420463429,5985552.087175781,20112895.551674796,20112895.551674796,0.0 
 03/31  07:00:00,5298397.224606365,5985552.087175781,20843820.346697689,20843820.346697689,0.0 
 03/31  08:00:00,10841896.056348697,11971104.174351562,32255752.789824327,32255752.78982432,0.0 
 03/31  09:00:00,10447131.992354064,11971104.174351562,33849646.31192124,33849646.31192123,0.0 
 03/31  10:00:00,10138244.660591286,11971104.174351562,34883005.22860992,34883005.228609908,0.0 
 03/31  11:00:00,9700841.80549892,11971104.174351562,35532022.81462623,35532022.81462623,0.0 
 03/31  12:00:00,9382165.58068987,11252837.923890466,31864518.8291403,31864518.829140296,0.0 
 03/31  13:00:00,10383638.488183072,11971104.174351562,33866105.05810021,33866105.0581002,0.0 
 03/31  14:00:00,9539576.132083998,11971104.174351562,32799118.212094569,32799118.212094565,0.0 
 03/31  15:00:00,9598557.106301548,11971104.174351562,33252772.773337049,33252772.77333704,0.0 
 03/31  16:00:00,9706343.462392824,11971104.174351562,34602187.857044588,34602187.85704458,0.0 
 03/31  17:00:00,6730184.901970765,5985552.087175781,22568996.76060084,22568996.760600848,0.0 
 03/31  18:00:00,4874681.355709546,2394220.834870312,15187173.225495398,15187173.225495398,0.0 
 03/31  19:00:00,5287929.3863043249,2394220.834870312,10284950.221236915,10284950.22123691,0.0 
 03/31  20:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 03/31  21:00:00,4036874.0758905645,2394220.834870312,11769894.910823154,11769894.910823152,0.0 
 03/31  22:00:00,2901503.2420463429,2394220.834870312,10634524.076916654,10634524.076916654,0.0 
 03/31  23:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 03/31  24:00:00,2923570.5965399087,5108777.048454104,12258423.644994012,12258423.644994012,0.0 
 04/01  01:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/01  02:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/01  03:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/01  04:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/01  05:00:00,2923570.5965399087,2043510.819381642,9193157.415921549,9193157.415921549,0.0 
 04/01  06:00:00,2923570.5965399087,2043510.819381642,10305881.415921549,10305881.415921549,0.0 
 04/01  07:00:00,2923570.5965399087,2043510.819381642,8664281.415921549,8664281.415921549,0.0 
 04/01  08:00:00,2918440.426736896,2043510.819381642,7017551.246118536,7017551.246118536,0.0 
 04/01  09:00:00,2790076.6005886599,2043510.819381642,6889187.4199703,6889187.4199703,0.0 
